ref age (deg),T,DT,RPM_1,CT_1,CQ_1,CP_1
1489.9999999999964,20.523415977961385,0.13774104683195593,12.1,-0.7598985605050305,0.07734395298932266,0.5415967519755006
1499.9999999999964,20.66115702479334,0.13774104683195593,12.1,-0.7597042124471922,0.07730751306876904,0.541341583447758
1509.9999999999964,20.798898071625295,0.13774104683195593,12.1,-0.7595581451497394,0.07726266775272042,0.5410275566030659
1519.9999999999964,20.93663911845725,0.13774104683195593,12.1,-0.7594531774294293,0.07723683194220576,0.5408466427692291
1529.9999999999964,21.074380165289206,0.13774104683195593,12.1,-0.7593419558544796,0.07722532298969231,0.5407660519659534
1539.9999999999961,21.21212121212116,0.13774104683195593,12.1,-0.7591994933325438,0.07718923852187674,0.5405133724763446
1549.9999999999964,21.349862258953117,0.13774104683195593,12.1,-0.7591156575936908,0.07715883429796722,0.5403004685804444
1559.9999999999961,21.487603305785072,0.13774104683195593,12.1,-0.7589417702395282,0.0772213038309109,0.5407379080289351
1569.9999999999961,21.625344352617027,0.13774104683195593,12.1,-0.7588047659553309,0.07708413069201045,0.5397773607124949
1579.9999999999961,21.763085399448983,0.13774104683195593,12.1,-0.7587556069208333,0.0770900972473232,0.5398191411859898
1589.999999999996,21.900826446280938,0.13774104683195593,12.1,-0.7585915539529302,0.07708853521919723,0.5398082031704524
1599.9999999999961,22.038567493112893,0.13774104683195593,12.1,-0.7585032890918284,0.07700759225440792,0.5392414045374526
1609.999999999996,22.17630853994485,0.13774104683195593,12.1,-0.7586138768442249,0.07704159979469466,0.5394795404569409
1619.999999999996,22.314049586776804,0.13774104683195593,12.1,-0.7582582503524989,0.0769679685762871,0.5389639419234779
1629.999999999996,22.45179063360876,0.13774104683195593,12.1,-0.7581933322718251,0.07694727162623093,0.5388190126757088
1639.999999999996,22.589531680440714,0.13774104683195593,12.1,-0.758174967147954,0.07694305972799702,0.538789519091337
1649.999999999996,22.72727272727267,0.13774104683195593,12.1,-0.7579512653286273,0.07689188557281372,0.5384311749007293
1659.999999999996,22.865013774104625,0.13774104683195593,12.1,-0.7579255676024181,0.07687186534922257,0.5382909843925935
1669.9999999999957,23.00275482093658,0.13774104683195593,12.1,-0.7578440857833001,0.07685691789114762,0.5381863156443489
1679.9999999999957,23.140495867768536,0.13774104683195593,12.1,-0.7575509715291968,0.07686030242792251,0.5382100156758753
